Entity,cca3,Year,population
Hungary,HUN,1990,1.0377135E7
Hungary,HUN,1991,1.036305E7
Hungary,HUN,1992,1.0358622E7
Hungary,HUN,1993,1.0359052E7
Hungary,HUN,1994,1.0357586E7
Hungary,HUN,1995,1.0349308E7
Hungary,HUN,1996,1.0332451E7
Hungary,HUN,1997,1.0308479E7
Hungary,HUN,1998,1.027961E7
Hungary,HUN,1999,1.0249407E7
Hungary,HUN,2000,1.0220509E7
Hungary,HUN,2001,1.0193451E7
Hungary,HUN,2002,1.0167286E7
Hungary,HUN,2003,1.0141341E7
Hungary,HUN,2004,1.0114481E7
Hungary,HUN,2005,1.0085942E7
Hungary,HUN,2006,1.0055657E7
Hungary,HUN,2007,1.0024158E7
Hungary,HUN,2008,9991867.0
Hungary,HUN,2009,9959439.0
Hungary,HUN,2010,9927380.0
Hungary,HUN,2011,9895689.0
Hungary,HUN,2012,9864363.0
Hungary,HUN,2013,9833923.0
Hungary,HUN,2014,9804991.0
Hungary,HUN,2015,9777925.0
Hungary,HUN,2016,9752970.0
Hungary,HUN,2017,9729822.0
Hungary,HUN,2018,9707502.0
Hungary,HUN,2019,9684680.0
Hungary,HUN,2020,9660350.0
Hungary,HUN,2021,9634162.0
Hungary,HUN,2022,9606252.0
