Entity,cca3,Year,population
Solomon Islands,SLB,1990,311869.0
Solomon Islands,SLB,1991,320781.0
Solomon Islands,SLB,1992,330004.0
Solomon Islands,SLB,1993,339501.0
Solomon Islands,SLB,1994,349273.0
Solomon Islands,SLB,1995,359276.0
Solomon Islands,SLB,1996,369517.0
Solomon Islands,SLB,1997,379998.0
Solomon Islands,SLB,1998,390702.0
Solomon Islands,SLB,1999,401592.0
Solomon Islands,SLB,2000,412665.0
Solomon Islands,SLB,2001,423949.0
Solomon Islands,SLB,2002,435434.0
Solomon Islands,SLB,2003,447016.0
Solomon Islands,SLB,2004,458549.0
Solomon Islands,SLB,2005,469918.0
Solomon Islands,SLB,2006,481086.0
Solomon Islands,SLB,2007,492133.0
Solomon Islands,SLB,2008,503366.0
Solomon Islands,SLB,2009,515182.0
Solomon Islands,SLB,2010,527861.0
Solomon Islands,SLB,2011,541522.0
Solomon Islands,SLB,2012,556066.0
Solomon Islands,SLB,2013,571329.0
Solomon Islands,SLB,2014,587079.0
Solomon Islands,SLB,2015,603133.0
Solomon Islands,SLB,2016,619438.0
Solomon Islands,SLB,2017,636030.0
Solomon Islands,SLB,2018,652856.0
Solomon Islands,SLB,2019,669821.0
Solomon Islands,SLB,2020,686878.0
Solomon Islands,SLB,2021,703995.0
Solomon Islands,SLB,2022,721164.0
