Entity,cca3,Year,population
Faeroe Islands,FRO,1990,47276.0
Faeroe Islands,FRO,1991,47123.0
Faeroe Islands,FRO,1992,46746.0
Faeroe Islands,FRO,1993,46277.0
Faeroe Islands,FRO,1994,45848.0
Faeroe Islands,FRO,1995,45625.0
Faeroe Islands,FRO,1996,45624.0
Faeroe Islands,FRO,1997,45789.0
Faeroe Islands,FRO,1998,46094.0
Faeroe Islands,FRO,1999,46428.0
Faeroe Islands,FRO,2000,46738.0
Faeroe Islands,FRO,2001,46999.0
Faeroe Islands,FRO,2002,47235.0
Faeroe Islands,FRO,2003,47439.0
Faeroe Islands,FRO,2004,47600.0
Faeroe Islands,FRO,2005,47731.0
Faeroe Islands,FRO,2006,47793.0
Faeroe Islands,FRO,2007,47825.0
Faeroe Islands,FRO,2008,47822.0
Faeroe Islands,FRO,2009,47814.0
Faeroe Islands,FRO,2010,47803.0
Faeroe Islands,FRO,2011,47815.0
Faeroe Islands,FRO,2012,47843.0
Faeroe Islands,FRO,2013,47901.0
Faeroe Islands,FRO,2014,47965.0
Faeroe Islands,FRO,2015,48055.0
Faeroe Islands,FRO,2016,48173.0
Faeroe Islands,FRO,2017,48326.0
Faeroe Islands,FRO,2018,48497.0
Faeroe Islands,FRO,2019,48677.0
Faeroe Islands,FRO,2020,48865.0
Faeroe Islands,FRO,2021,49053.0
Faeroe Islands,FRO,2022,49230.0
