Year,Death Numbers
1990,141697
1991,141733
1992,147192
1993,148764
1994,146241
1995,145265
1996,139182
1997,138557
1998,140587
1999,140889
2000,134660
2001,131491
2002,132022
2003,133360
2004,131858
2005,134153
2006,131716
2007,133010
2008,129587
2009,130291
2010,128960
2011,128080
2012,127159
2013,124425
2014,125237
2015,128222
2016,125539
2017,127768
2018,129824
2019,127864
