Entity,cca3,Year,population
French Guiana,GUF,1990,115784.0
French Guiana,GUF,1991,120689.0
French Guiana,GUF,1992,125075.0
French Guiana,GUF,1993,129145.0
French Guiana,GUF,1994,133186.0
French Guiana,GUF,1995,137400.0
French Guiana,GUF,1996,141786.0
French Guiana,GUF,1997,146331.0
French Guiana,GUF,1998,151245.0
French Guiana,GUF,1999,156811.0
French Guiana,GUF,2000,163163.0
French Guiana,GUF,2001,170443.0
French Guiana,GUF,2002,178548.0
French Guiana,GUF,2003,187026.0
French Guiana,GUF,2004,195305.0
French Guiana,GUF,2005,202973.0
French Guiana,GUF,2006,209891.0
French Guiana,GUF,2007,216182.0
French Guiana,GUF,2008,221997.0
French Guiana,GUF,2009,227542.0
French Guiana,GUF,2010,232996.0
French Guiana,GUF,2011,238383.0
French Guiana,GUF,2012,243667.0
French Guiana,GUF,2013,249049.0
French Guiana,GUF,2014,254780.0
French Guiana,GUF,2015,261007.0
French Guiana,GUF,2016,267824.0
French Guiana,GUF,2017,275189.0
French Guiana,GUF,2018,282936.0
French Guiana,GUF,2019,290823.0
French Guiana,GUF,2020,298682.0
French Guiana,GUF,2021,306450.0
French Guiana,GUF,2022,314169.0
