cca3,Year,Death Numbers,population,Death Rate
KGZ,1990,33918,4372885.0,0.7756435396768953
KGZ,1991,34440,4419627.0,0.7792512807076254
KGZ,1992,35122,4454192.0,0.7885156275257106
KGZ,1993,37022,4483844.0,0.825675469530162
KGZ,1994,39217,4518808.0,0.8678616130625599
KGZ,1995,39117,4566096.0,0.8566836965320046
KGZ,1996,37694,4629403.0,0.8142302581995994
KGZ,1997,37061,4705651.0,0.7875849696460703
KGZ,1998,36789,4786772.0,0.7685555108954427
KGZ,1999,36285,4861121.0,0.7464327672567707
KGZ,2000,38577,4920712.0,0.7839719130077111
KGZ,2001,39046,4962839.0,0.7867674127651532
KGZ,2002,39426,4991478.0,0.7898662480331476
KGZ,2003,39950,5013538.0,0.7968424693300421
KGZ,2004,39294,5038995.0,0.7797983526477006
KGZ,2005,39813,5075340.0,0.7844400572178415
KGZ,2006,40863,5124379.0,0.7974234536516522
KGZ,2007,40483,5184384.0,0.7808642261067081
KGZ,2008,39596,5254969.0,0.7534963574475891
KGZ,2009,37921,5334708.0,0.7108355321415906
KGZ,2010,37619,5422298.0,0.6937833368804148
KGZ,2011,36716,5517927.0,0.6653948122184291
KGZ,2012,36187,5621583.0,0.6437154801414477
KGZ,2013,35653,5731312.0,0.6220739684037443
KGZ,2014,35617,5844521.0,0.6094083672554175
KGZ,2015,35979,5959126.0,0.6037630350490996
KGZ,2016,34636,6074327.0,0.5702030858727231
KGZ,2017,34718,6189727.0,0.5608971122635942
KGZ,2018,34709,6304025.0,0.5505847454602417
KGZ,2019,35172,6415851.0,0.5482047510143238
