cca3,Year,Death Numbers,population,Death Rate
KIR,1990,912,72394.0,1.259772909357129
KIR,1991,923,73692.0,1.2525104488954026
KIR,1992,931,74767.0,1.2452017601348186
KIR,1993,932,75711.0,1.2309968168429952
KIR,1994,924,76668.0,1.205196431366411
KIR,1995,925,77716.0,1.19023109784343
KIR,1996,918,78904.0,1.163439115887661
KIR,1997,927,80188.0,1.156033321694019
KIR,1998,934,81558.0,1.145197282915226
KIR,1999,950,82969.0,1.145005966083718
KIR,2000,955,84405.0,1.1314495586754338
KIR,2001,958,85844.0,1.115977820232049
KIR,2002,963,87308.0,1.1029917075182114
KIR,2003,967,88840.0,1.0884736605132823
KIR,2004,973,90498.0,1.0751618820305422
KIR,2005,980,92319.0,1.061536628429684
KIR,2006,990,94341.0,1.049384678983687
KIR,2007,1007,96531.0,1.043188198609773
KIR,2008,1019,98760.0,1.0317942486836775
KIR,2009,1030,100928.0,1.0205294863665186
KIR,2010,1043,102930.0,1.0133100165160789
KIR,2011,1053,104735.0,1.0053945672411324
KIR,2012,1060,106359.0,0.9966246391936743
KIR,2013,1069,107887.0,0.9908515391103654
KIR,2014,1079,109387.0,0.9864060628776727
KIR,2015,1083,110927.0,0.9763177585258773
KIR,2016,1093,112529.0,0.971305174666086
KIR,2017,1103,114153.0,0.9662470543919126
KIR,2018,1112,115842.0,0.9599281780356002
KIR,2019,1124,117608.0,0.9557172981429835
