Year,Death Numbers
1990,7957
1991,7999
1992,8258
1993,8656
1994,8948
1995,8731
1996,9102
1997,8839
1998,9261
1999,9539
2000,9236
2001,9387
2002,9262
2003,9576
2004,9463
2005,9462
2006,9298
2007,9370
2008,9846
2009,9513
2010,9454
2011,9231
2012,9086
2013,9469
2014,9796
2015,10086
2016,10510
2017,10777
2018,11033
2019,11296
