Entity,cca3,Year,population
Bhutan,BTN,1990,530801.0
Bhutan,BTN,1991,534637.0
Bhutan,BTN,1992,534525.0
Bhutan,BTN,1993,532590.0
Bhutan,BTN,1994,531905.0
Bhutan,BTN,1995,534629.0
Bhutan,BTN,1996,541471.0
Bhutan,BTN,1997,551713.0
Bhutan,BTN,1998,564378.0
Bhutan,BTN,1999,577886.0
Bhutan,BTN,2000,591014.0
Bhutan,BTN,2001,603643.0
Bhutan,BTN,2002,616025.0
Bhutan,BTN,2003,627840.0
Bhutan,BTN,2004,638809.0
Bhutan,BTN,2005,648744.0
Bhutan,BTN,2006,657404.0
Bhutan,BTN,2007,664873.0
Bhutan,BTN,2008,671611.0
Bhutan,BTN,2009,678329.0
Bhutan,BTN,2010,685502.0
Bhutan,BTN,2011,693297.0
Bhutan,BTN,2012,701582.0
Bhutan,BTN,2013,710235.0
Bhutan,BTN,2014,719053.0
Bhutan,BTN,2015,727885.0
Bhutan,BTN,2016,736706.0
Bhutan,BTN,2017,745563.0
Bhutan,BTN,2018,754396.0
Bhutan,BTN,2019,763094.0
Bhutan,BTN,2020,771612.0
Bhutan,BTN,2021,779900.0
Bhutan,BTN,2022,787944.0
