Year,Death Numbers
1990,42959
1991,42571
1992,42850
1993,43200
1994,42803
1995,42424
1996,42067
1997,41913
1998,42077
1999,41980
2000,41658
2001,41336
2002,41171
2003,40097
2004,39254
2005,38777
2006,38827
2007,39117
2008,38949
2009,38657
2010,38388
2011,39101
2012,38776
2013,38596
2014,37899
2015,37716
2016,37964
2017,37651
2018,38286
2019,38663
