cca3,Year,Death Numbers,population,Death Rate
MWI,1990,146878,9404499.0,1.56178441828746
MWI,1991,154461,9600361.0,1.608908248346078
MWI,1992,160991,9685974.0,1.662104399619491
MWI,1993,166473,9710335.0,1.7143898742937294
MWI,1994,169984,9745695.0,1.7441957705427884
MWI,1995,173074,9844418.0,1.7580927587593294
MWI,1996,177330,1.0022783E7,1.7692690742680948
MWI,1997,181477,1.0264906E7,1.7679363064795721
MWI,1998,185750,1.0552345E7,1.7602722428047983
MWI,1999,192849,1.0854325E7,1.7767019137532734
MWI,2000,192171,1.1148751E7,1.723699811754698
MWI,2001,191829,1.1432001E7,1.6780002031140482
MWI,2002,190288,1.1713663E7,1.62449611193356
MWI,2003,186749,1.2000183E7,1.556217934343168
MWI,2004,182691,1.2301837E7,1.485070888193365
MWI,2005,177655,1.262595E7,1.4070624388659863
MWI,2006,171948,1.2973693E7,1.3253589398176757
MWI,2007,163653,1.3341808E7,1.2266178616871117
MWI,2008,153872,1.3727899E7,1.1208707173617753
MWI,2009,146757,1.4128161E7,1.0387551500864125
MWI,2010,140123,1.4539609E7,0.9637329311950549
MWI,2011,134491,1.4962118E7,0.8988767499360719
MWI,2012,127419,1.539601E7,0.8276105302607624
MWI,2013,122007,1.5839287E7,0.7702808844867828
MWI,2014,118919,1.628955E7,0.7300324441129435
MWI,2015,117732,1.6745305E7,0.7030746827245009
MWI,2016,115814,1.7205253E7,0.6731316302061934
MWI,2017,113460,1.7670193E7,0.6420982498606551
MWI,2018,112565,1.8143215E7,0.620424770361813
MWI,2019,112153,1.8628749E7,0.60204257408804
