Year,Death Numbers
1990,626
1991,634
1992,646
1993,669
1994,691
1995,706
1996,717
1997,722
1998,736
1999,769
2000,784
2001,804
2002,813
2003,825
2004,837
2005,854
2006,895
2007,1015
2008,1038
2009,1060
2010,1082
2011,1099
2012,1122
2013,1140
2014,1160
2015,1183
2016,1192
2017,1219
2018,1231
2019,1246
