Year,Death Numbers
1990,529150
1991,537136
1992,535306
1993,536737
1994,540256
1995,541602
1996,544087
1997,545667
1998,552276
1999,548940
2000,544548
2001,544487
2002,548384
2003,555480
2004,540323
2005,542450
2006,545214
2007,551697
2008,558180
2009,562648
2010,560902
2011,569441
2012,576094
2013,572907
2014,574660
2015,593942
2016,590431
2017,598388
2018,613427
2019,624571
