Entity,cca3,Year,population
British Virgin Islands,VGB,1990,17489.0
British Virgin Islands,VGB,1991,18007.0
British Virgin Islands,VGB,1992,18443.0
British Virgin Islands,VGB,1993,18783.0
British Virgin Islands,VGB,1994,19068.0
British Virgin Islands,VGB,1995,19307.0
British Virgin Islands,VGB,1996,19508.0
British Virgin Islands,VGB,1997,19660.0
British Virgin Islands,VGB,1998,19820.0
British Virgin Islands,VGB,1999,20026.0
British Virgin Islands,VGB,2000,20313.0
British Virgin Islands,VGB,2001,20675.0
British Virgin Islands,VGB,2002,21128.0
British Virgin Islands,VGB,2003,21674.0
British Virgin Islands,VGB,2004,22329.0
British Virgin Islands,VGB,2005,23106.0
British Virgin Islands,VGB,2006,24022.0
British Virgin Islands,VGB,2007,25050.0
British Virgin Islands,VGB,2008,26096.0
British Virgin Islands,VGB,2009,27035.0
British Virgin Islands,VGB,2010,27796.0
British Virgin Islands,VGB,2011,28326.0
British Virgin Islands,VGB,2012,28654.0
British Virgin Islands,VGB,2013,28850.0
British Virgin Islands,VGB,2014,28985.0
British Virgin Islands,VGB,2015,29148.0
British Virgin Islands,VGB,2016,29355.0
British Virgin Islands,VGB,2017,29567.0
British Virgin Islands,VGB,2018,29795.0
British Virgin Islands,VGB,2019,30033.0
British Virgin Islands,VGB,2020,30237.0
British Virgin Islands,VGB,2021,30423.0
British Virgin Islands,VGB,2022,30606.0
