Year,Death Numbers
1990,479
1991,470
1992,458
1993,464
1994,460
1995,440
1996,456
1997,435
1998,431
1999,431
2000,440
2001,427
2002,426
2003,427
2004,420
2005,421
2006,427
2007,429
2008,435
2009,440
2010,447
2011,455
2012,465
2013,479
2014,492
2015,506
2016,517
2017,531
2018,547
2019,557
