cca3,Year,Death Numbers,population,Death Rate
GEO,1990,58435,5410400.0,1.080049534230371
GEO,1991,59116,5372996.0,1.1002427695833012
GEO,1992,60321,5303925.0,1.1372898372431737
GEO,1993,59460,5208954.0,1.1414959702082224
GEO,1994,57049,5097126.0,1.1192385669885343
GEO,1995,52087,4976252.0,1.0467114607539971
GEO,1996,49175,4846627.0,1.0146231595705633
GEO,1997,50433,4709596.0,1.0708561838425206
GEO,1998,52345,4575396.0,1.1440539791528428
GEO,1999,53594,4456652.0,1.2025619231656408
GEO,2000,54480,4362184.0,1.2489156807690827
GEO,2001,54489,4296981.0,1.2680763540727782
GEO,2002,56864,4258573.0,1.3352829692011854
GEO,2003,57642,4238930.0,1.3598242952820643
GEO,2004,57962,4225811.0,1.3716183710061807
GEO,2005,56504,4210158.0,1.3420873990952358
GEO,2006,54495,4189721.0,1.300683267453847
GEO,2007,51419,4166859.0,1.233999038604378
GEO,2008,51889,4142648.0,1.2525563359474423
GEO,2009,52569,4119490.0,1.2761045663419501
GEO,2010,53409,4099095.0,1.3029461381109733
GEO,2011,53246,4081012.0,1.3047253965437984
GEO,2012,52118,4064097.0,1.2824004938858495
GEO,2013,50655,4048701.0,1.2511420329631653
GEO,2014,50110,4035310.0,1.2417881154112076
GEO,2015,50197,4024180.0,1.2473845603327882
GEO,2016,51091,4015457.0,1.2723582894798775
GEO,2017,50909,4008723.0,1.2699555444464483
GEO,2018,50371,4002946.0,1.2583482265311596
GEO,2019,49823,3996762.0,1.246584109836913
