Entity,cca3,Year,population
Martinique,MTQ,1990,358457.0
Martinique,MTQ,1991,360892.0
Martinique,MTQ,1992,362756.0
Martinique,MTQ,1993,364374.0
Martinique,MTQ,1994,366254.0
Martinique,MTQ,1995,368728.0
Martinique,MTQ,1996,371913.0
Martinique,MTQ,1997,375640.0
Martinique,MTQ,1998,379639.0
Martinique,MTQ,1999,383527.0
Martinique,MTQ,2000,387016.0
Martinique,MTQ,2001,389984.0
Martinique,MTQ,2002,392500.0
Martinique,MTQ,2003,394534.0
Martinique,MTQ,2004,396106.0
Martinique,MTQ,2005,397191.0
Martinique,MTQ,2006,397850.0
Martinique,MTQ,2007,398048.0
Martinique,MTQ,2008,397664.0
Martinique,MTQ,2009,396561.0
Martinique,MTQ,2010,394666.0
Martinique,MTQ,2011,391886.0
Martinique,MTQ,2012,388366.0
Martinique,MTQ,2013,384581.0
Martinique,MTQ,2014,381142.0
Martinique,MTQ,2015,378483.0
Martinique,MTQ,2016,376789.0
Martinique,MTQ,2017,375946.0
Martinique,MTQ,2018,375672.0
Martinique,MTQ,2019,375557.0
Martinique,MTQ,2020,375265.0
Martinique,MTQ,2021,374743.0
Martinique,MTQ,2022,374083.0
