Entity,cca3,Year,population
Cuba,CUB,1990,1.0596986E7
Cuba,CUB,1991,1.0673534E7
Cuba,CUB,1992,1.0736386E7
Cuba,CUB,1993,1.0789312E7
Cuba,CUB,1994,1.0838461E7
Cuba,CUB,1995,1.0888246E7
Cuba,CUB,1996,1.0939285E7
Cuba,CUB,1997,1.098973E7
Cuba,CUB,1998,1.1038706E7
Cuba,CUB,1999,1.1084673E7
Cuba,CUB,2000,1.1126423E7
Cuba,CUB,2001,1.1164676E7
Cuba,CUB,2002,1.1199664E7
Cuba,CUB,2003,1.1229185E7
Cuba,CUB,2004,1.1250369E7
Cuba,CUB,2005,1.1261586E7
Cuba,CUB,2006,1.1261241E7
Cuba,CUB,2007,1.1251117E7
Cuba,CUB,2008,1.1236975E7
Cuba,CUB,2009,1.1226711E7
Cuba,CUB,2010,1.1225833E7
Cuba,CUB,2011,1.1236671E7
Cuba,CUB,2012,1.1257112E7
Cuba,CUB,2013,1.1282722E7
Cuba,CUB,2014,1.1306909E7
Cuba,CUB,2015,1.1324777E7
Cuba,CUB,2016,1.1335108E7
Cuba,CUB,2017,1.1339255E7
Cuba,CUB,2018,1.1338146E7
Cuba,CUB,2019,1.1333484E7
Cuba,CUB,2020,1.1326616E7
Cuba,CUB,2021,1.1317498E7
Cuba,CUB,2022,1.1305648E7
