Entity,cca3,Year,population
Argentina,ARG,1990,3.2618648E7
Argentina,ARG,1991,3.3079002E7
Argentina,ARG,1992,3.352932E7
Argentina,ARG,1993,3.3970103E7
Argentina,ARG,1994,3.4402669E7
Argentina,ARG,1995,3.4828168E7
Argentina,ARG,1996,3.5246376E7
Argentina,ARG,1997,3.5657438E7
Argentina,ARG,1998,3.6063451E7
Argentina,ARG,1999,3.6467218E7
Argentina,ARG,2000,3.6870796E7
Argentina,ARG,2001,3.7275644E7
Argentina,ARG,2002,3.7681743E7
Argentina,ARG,2003,3.8087866E7
Argentina,ARG,2004,3.849197E7
Argentina,ARG,2005,3.8892924E7
Argentina,ARG,2006,3.9289876E7
Argentina,ARG,2007,3.9684303E7
Argentina,ARG,2008,4.0080159E7
Argentina,ARG,2009,4.0482786E7
Argentina,ARG,2010,4.0895751E7
Argentina,ARG,2011,4.1320497E7
Argentina,ARG,2012,4.1755188E7
Argentina,ARG,2013,4.2196034E7
Argentina,ARG,2014,4.2637508E7
Argentina,ARG,2015,4.3075416E7
Argentina,ARG,2016,4.3508459E7
Argentina,ARG,2017,4.3937143E7
Argentina,ARG,2018,4.436115E7
Argentina,ARG,2019,4.4780675E7
Argentina,ARG,2020,4.5195777E7
Argentina,ARG,2021,4.5605823E7
Argentina,ARG,2022,4.6010234E7
