Year,Death Numbers
1990,134146
1991,134303
1992,135758
1993,136901
1994,140537
1995,141835
1996,140455
1997,148563
1998,144811
1999,143196
2000,144949
2001,145294
2002,145354
2003,146635
2004,145272
2005,146509
2006,148090
2007,150372
2008,152089
2009,154606
2010,156465
2011,159788
2012,163060
2013,166480
2014,170931
2015,175464
2016,178346
2017,182215
2018,187561
2019,192286
