Year,Death Numbers
1990,56986
1991,56931
1992,57734
1993,58480
1994,59130
1995,59223
1996,58032
1997,56668
1998,55235
1999,55609
2000,54566
2001,55294
2002,55590
2003,54807
2004,53801
2005,52851
2006,52864
2007,52829
2008,52272
2009,52179
2010,51558
2011,50509
2012,50081
2013,49818
2014,49420
2015,49561
2016,50478
2017,51386
2018,52291
2019,53219
