Year,Death Numbers
1990,998
1991,1012
1992,1006
1993,1015
1994,1023
1995,1034
1996,1040
1997,1045
1998,1052
1999,1069
2000,1078
2001,1090
2002,1101
2003,1115
2004,1129
2005,1154
2006,1162
2007,1171
2008,1182
2009,1343
2010,1206
2011,1219
2012,1247
2013,1247
2014,1261
2015,1276
2016,1290
2017,1303
2018,1317
2019,1326
