Year,Death Numbers
1990,931379
1991,920405
1992,924550
1993,949145
1994,955619
1995,963861
1996,973500
1997,971763
1998,986046
1999,994442
2000,1002982
2001,1016456
2002,1033242
2003,1049977
2004,1064373
2005,1062092
2006,1078410
2007,1095154
2008,1116129
2009,1139839
2010,1161889
2011,1184438
2012,1192836
2013,1211077
2014,1225165
2015,1247532
2016,1284873
2017,1288552
2018,1309730
2019,1338790
