Year,Death Numbers
1990,4906
1991,4673
1992,4433
1993,4271
1994,4222
1995,4093
1996,4063
1997,4112
1998,4057
1999,3997
2000,4115
2001,3890
2002,3825
2003,3760
2004,3705
2005,3665
2006,3614
2007,3682
2008,3705
2009,3751
2010,3739
2011,3764
2012,3779
2013,3810
2014,3845
2015,3876
2016,3904
2017,3933
2018,3967
2019,3999
