Year,Death Numbers
1990,17357
1991,17108
1992,16760
1993,16592
1994,16433
1995,16274
1996,18554
1997,16528
1998,17023
1999,17395
2000,17764
2001,18050
2002,18455
2003,18365
2004,17723
2005,17699
2006,18057
2007,19884
2008,20730
2009,21698
2010,21642
2011,27914
2012,22821
2013,23449
2014,29640
2015,28546
2016,30566
2017,29126
2018,29850
2019,30538
