Year,Death Numbers
1990,66490
1991,67935
1992,69094
1993,70233
1994,71317
1995,72674
1996,73581
1997,74955
1998,75664
1999,76851
2000,77976
2001,79029
2002,80238
2003,82000
2004,83046
2005,85369
2006,87513
2007,90295
2008,92837
2009,94830
2010,96982
2011,98091
2012,99394
2013,101208
2014,103355
2015,106329
2016,108654
2017,110862
2018,114044
2019,117663
