Entity,cca3,Year,population
Nigeria,NGA,1990,9.5212454E7
Nigeria,NGA,1991,9.7667632E7
Nigeria,NGA,1992,1.00161708E8
Nigeria,NGA,1993,1.02700751E8
Nigeria,NGA,1994,1.05293701E8
Nigeria,NGA,1995,1.07948339E8
Nigeria,NGA,1996,1.10668784E8
Nigeria,NGA,1997,1.13457661E8
Nigeria,NGA,1998,1.16319763E8
Nigeria,NGA,1999,1.19260055E8
Nigeria,NGA,2000,1.22283853E8
Nigeria,NGA,2001,1.25394046E8
Nigeria,NGA,2002,1.28596079E8
Nigeria,NGA,2003,1.31900633E8
Nigeria,NGA,2004,1.3532042E8
Nigeria,NGA,2005,1.38865014E8
Nigeria,NGA,2006,1.42538305E8
Nigeria,NGA,2007,1.46339971E8
Nigeria,NGA,2008,1.50269622E8
Nigeria,NGA,2009,1.54324939E8
Nigeria,NGA,2010,1.58503203E8
Nigeria,NGA,2011,1.6280508E8
Nigeria,NGA,2012,1.67228803E8
Nigeria,NGA,2013,1.71765819E8
Nigeria,NGA,2014,1.76404931E8
Nigeria,NGA,2015,1.81137454E8
Nigeria,NGA,2016,1.85960244E8
Nigeria,NGA,2017,1.90873247E8
Nigeria,NGA,2018,1.95874685E8
Nigeria,NGA,2019,2.00963603E8
Nigeria,NGA,2020,2.06139587E8
Nigeria,NGA,2021,2.11400704E8
Nigeria,NGA,2022,2.16746933E8
