cca3,Year,Death Numbers,population,Death Rate
SLB,1990,3230,311869.0,1.0356912678079577
SLB,1991,3332,320781.0,1.0387148864801843
SLB,1992,3421,330004.0,1.0366541011624102
SLB,1993,3511,339501.0,1.0341648478207721
SLB,1994,3597,349273.0,1.0298534384278202
SLB,1995,3681,359276.0,1.0245605050156426
SLB,1996,3773,369517.0,1.02106263040672
SLB,1997,3876,379998.0,1.0200053684493076
SLB,1998,4021,390702.0,1.0291731293927342
SLB,1999,4151,401592.0,1.0336361282097253
SLB,2000,4268,412665.0,1.0342529654804744
SLB,2001,4392,423949.0,1.0359736666438653
SLB,2002,4522,435434.0,1.038504113137697
SLB,2003,4625,447016.0,1.0346385811693541
SLB,2004,4716,458549.0,1.0284615166536182
SLB,2005,4833,469918.0,1.0284773088070684
SLB,2006,4929,481086.0,1.0245569399234231
SLB,2007,5083,492133.0,1.0328508756779164
SLB,2008,5115,503366.0,1.0161592161568322
SLB,2009,5198,515182.0,1.0089638224937982
SLB,2010,5251,527861.0,0.994769456353093
SLB,2011,5284,541522.0,0.9757682975022253
SLB,2012,5319,556066.0,0.956541130009747
SLB,2013,5394,571329.0,0.944114511953708
SLB,2014,5494,587079.0,0.9358195404707034
SLB,2015,5539,603133.0,0.9183712381846126
SLB,2016,5602,619438.0,0.9043681530677808
SLB,2017,5668,636030.0,0.8911529330377498
SLB,2018,5743,652856.0,0.8796733123384023
SLB,2019,5825,669821.0,0.8696353204811433
