cca3,Year,Death Numbers,population,Death Rate
MYS,1990,76119,1.8029824E7,0.4221838216501725
MYS,1991,76915,1.8519941E7,0.4153090984469119
MYS,1992,79162,1.900266E7,0.41658378353346315
MYS,1993,82704,1.9484901E7,0.42445173316507995
MYS,1994,88190,1.9977508E7,0.44144645067843297
MYS,1995,93824,2.0487604E7,0.4579549663298842
MYS,1996,93050,2.1017619E7,0.4427237928330512
MYS,1997,93030,2.156279E7,0.43143767573676695
MYS,1998,92919,2.2114647E7,0.4201694921922109
MYS,1999,103152,2.2661293E7,0.45519026650421046
MYS,2000,99842,2.3194252E7,0.43046009847612243
MYS,2001,101430,2.3709115E7,0.4278101481223572
MYS,2002,103946,2.4208391E7,0.4293800442995158
MYS,2003,106554,2.4698821E7,0.43141330511282294
MYS,2004,106620,2.5190647E7,0.42325232853288763
MYS,2005,107797,2.5690615E7,0.41959680607101074
MYS,2006,109840,2.6201954E7,0.41920537682036996
MYS,2007,112051,2.6720367E7,0.41934678516953006
MYS,2008,117770,2.7236003E7,0.432405591965899
MYS,2009,123231,2.7735038E7,0.4443152376427247
MYS,2010,124812,2.8208028E7,0.4424697820067393
MYS,2011,127773,2.8650962E7,0.4459640831606283
MYS,2012,130325,2.9068189E7,0.4483423442719462
MYS,2013,129170,2.9468923E7,0.4383261648211575
MYS,2014,136206,2.9866606E7,0.45604780134709644
MYS,2015,141576,3.0270965E7,0.46769569453765353
MYS,2016,148769,3.0684652E7,0.4848319609425585
MYS,2017,154120,3.1104655E7,0.49548853700515244
MYS,2018,159025,3.1528033E7,0.504392392636737
MYS,2019,167733,3.1949789E7,0.5249893825589897
