Entity,cca3,Year,population
Fiji,FJI,1990,728575.0
Fiji,FJI,1991,735398.0
Fiji,FJI,1992,744470.0
Fiji,FJI,1993,754962.0
Fiji,FJI,1994,765607.0
Fiji,FJI,1995,775428.0
Fiji,FJI,1996,784389.0
Fiji,FJI,1997,792736.0
Fiji,FJI,1998,800148.0
Fiji,FJI,1999,806302.0
Fiji,FJI,2000,811011.0
Fiji,FJI,2001,813923.0
Fiji,FJI,2002,815257.0
Fiji,FJI,2003,816078.0
Fiji,FJI,2004,817864.0
Fiji,FJI,2005,821606.0
Fiji,FJI,2006,827869.0
Fiji,FJI,2007,836185.0
Fiji,FJI,2008,845356.0
Fiji,FJI,2009,853636.0
Fiji,FJI,2010,859816.0
Fiji,FJI,2011,863451.0
Fiji,FJI,2012,865065.0
Fiji,FJI,2013,865602.0
Fiji,FJI,2014,866447.0
Fiji,FJI,2015,868632.0
Fiji,FJI,2016,872406.0
Fiji,FJI,2017,877460.0
Fiji,FJI,2018,883490.0
Fiji,FJI,2019,889955.0
Fiji,FJI,2020,896444.0
Fiji,FJI,2021,902899.0
Fiji,FJI,2022,909457.0
