Year,Death Numbers
1990,141670
1991,144215
1992,148279
1993,152110
1994,153553
1995,158021
1996,156194
1997,158466
1998,160353
1999,163154
2000,165753
2001,166705
2002,164206
2003,165208
2004,159624
2005,167930
2006,164454
2007,164076
2008,158330
2009,159950
2010,159333
2011,164301
2012,167934
2013,173702
2014,174929
2015,177542
2016,177893
2017,177766
2018,173287
2019,173915
