Year,Death Numbers
1990,120
1991,123
1992,126
1993,130
1994,134
1995,139
1996,142
1997,146
1998,148
1999,151
2000,155
2001,158
2002,160
2003,162
2004,165
2005,168
2006,169
2007,169
2008,169
2009,170
2010,168
2011,171
2012,170
2013,174
2014,178
2015,182
2016,186
2017,190
2018,193
2019,201
