Year,Death Numbers
1990,59079
1991,59479
1992,57927
1993,57894
1994,60395
1995,61373
1996,59230
1997,60227
1998,64997
1999,65927
2000,64908
2001,66230
2002,68252
2003,69607
2004,71622
2005,72006
2006,72102
2007,71805
2008,71463
2009,70345
2010,69744
2011,68429
2012,67782
2013,66666
2014,65521
2015,65415
2016,65214
2017,66232
2018,64320
2019,64004
