Entity,cca3,Year,population
Falkland Islands,FLK,1990,1980.0
Falkland Islands,FLK,1991,2061.0
Falkland Islands,FLK,1992,2169.0
Falkland Islands,FLK,1993,2269.0
Falkland Islands,FLK,1994,2384.0
Falkland Islands,FLK,1995,2501.0
Falkland Islands,FLK,1996,2593.0
Falkland Islands,FLK,1997,2688.0
Falkland Islands,FLK,1998,2769.0
Falkland Islands,FLK,1999,2831.0
Falkland Islands,FLK,2000,2893.0
Falkland Islands,FLK,2001,2927.0
Falkland Islands,FLK,2002,2944.0
Falkland Islands,FLK,2003,2950.0
Falkland Islands,FLK,2004,2950.0
Falkland Islands,FLK,2005,2950.0
Falkland Islands,FLK,2006,2940.0
Falkland Islands,FLK,2007,2928.0
Falkland Islands,FLK,2008,2932.0
Falkland Islands,FLK,2009,2921.0
Falkland Islands,FLK,2010,2902.0
Falkland Islands,FLK,2011,2863.0
Falkland Islands,FLK,2012,2823.0
Falkland Islands,FLK,2013,2793.0
Falkland Islands,FLK,2014,2787.0
Falkland Islands,FLK,2015,2836.0
Falkland Islands,FLK,2016,2926.0
Falkland Islands,FLK,2017,3074.0
Falkland Islands,FLK,2018,3236.0
Falkland Islands,FLK,2019,3372.0
Falkland Islands,FLK,2020,3483.0
Falkland Islands,FLK,2021,3528.0
Falkland Islands,FLK,2022,3534.0
