cca3,Year,Death Numbers,population,Death Rate
MEX,1990,428530,8.3943135E7,0.5105003524111889
MEX,1991,427734,8.5512621E7,0.5001998476926581
MEX,1992,430777,8.7075136E7,0.49471872200119216
MEX,1993,436035,8.862544E7,0.49199755736050504
MEX,1994,439214,9.0156396E7,0.4871689857700168
MEX,1995,446080,9.166329E7,0.4866506537131713
MEX,1996,448458,9.3147045E7,0.4814516660190347
MEX,1997,452399,9.4611008E7,0.4781674030996478
MEX,1998,454721,9.6056313E7,0.4733900207058749
MEX,1999,450716,9.7484823E7,0.4623447898141026
MEX,2000,446816,9.8899845E7,0.4517863501201645
MEX,2001,449132,1.00298152E8,0.44779688463253037
MEX,2002,462141,1.01684764E8,0.4544840168975561
MEX,2003,474696,1.0308102E8,0.46050766668781506
MEX,2004,476111,1.04514934E8,0.4555435111311461
MEX,2005,492517,1.06005199E8,0.4646158911507727
MEX,2006,494973,1.07560155E8,0.4601824904398846
MEX,2007,502721,1.09170503E8,0.4604916036706362
MEX,2008,532389,1.10815272E8,0.4804292679081273
MEX,2009,557323,1.12463886E8,0.4955573027238273
MEX,2010,562312,1.14092961E8,0.4928542436548737
MEX,2011,569132,1.15695468E8,0.4919224666604919
MEX,2012,582941,1.17274156E8,0.4970754170253845
MEX,2013,615039,1.18827158E8,0.5175912732003571
MEX,2014,630613,1.20355137E8,0.5239601862610983
MEX,2015,643395,1.21858251E8,0.5279864061072073
MEX,2016,663359,1.23333379E8,0.5378584494956552
MEX,2017,699067,1.24777326E8,0.5602516277676923
MEX,2018,714733,1.26190782E8,0.5663908160898788
MEX,2019,737402,1.27575529E8,0.5780121045000722
