cca3,Year,Death Numbers,population,Death Rate
THA,1990,285086,5.6558196E7,0.5040578026922924
THA,1991,296725,5.7232471E7,0.5184556857592257
THA,1992,306615,5.7811025E7,0.530374612800932
THA,1993,318737,5.8337773E7,0.546364702677286
THA,1994,335123,5.8875275E7,0.5692083816169011
THA,1995,350881,5.9467272E7,0.5900405184216286
THA,1996,364618,6.013019E7,0.6063809211312986
THA,1997,349830,6.0846588E7,0.5749377434277826
THA,1998,358823,6.1585103E7,0.5826457739301012
THA,1999,380891,6.2298569E7,0.6113960659353187
THA,2000,381888,6.2952639E7,0.6066274679922473
THA,2001,368164,6.353919E7,0.5794282237466358
THA,2002,374349,6.4069093E7,0.5842895263087304
THA,2003,374193,6.4549867E7,0.5796960046408771
THA,2004,382476,6.4995303E7,0.5884671389254083
THA,2005,370853,6.5416189E7,0.5669131841355051
THA,2006,368997,6.5812539E7,0.5606788700250571
THA,2007,370183,6.6182064E7,0.5593403675050086
THA,2008,373140,6.6530979E7,0.5608515094900377
THA,2009,374740,6.6866834E7,0.5604273113932686
THA,2010,384870,6.7195032E7,0.5727655580251826
THA,2011,390322,6.7518379E7,0.5780974095956894
THA,2012,395121,6.7835969E7,0.5824653289761365
THA,2013,402010,6.8144519E7,0.5899373946714629
THA,2014,413783,6.8438748E7,0.6046034039079733
THA,2015,426748,6.8714519E7,0.6210448769931722
THA,2016,446224,6.8971313E7,0.6469704295755542
THA,2017,458450,6.9209817E7,0.6624060283239877
THA,2018,472322,6.9428454E7,0.6803003275861508
THA,2019,484832,6.9625581E7,0.6963417655358596
