Entity,cca3,Year,population
Libya,LBY,1990,4436663.0
Libya,LBY,1991,4544245.0
Libya,LBY,1992,4650896.0
Libya,LBY,1993,4755134.0
Libya,LBY,1994,4854871.0
Libya,LBY,1995,4948796.0
Libya,LBY,1996,5036173.0
Libya,LBY,1997,5118008.0
Libya,LBY,1998,5196774.0
Libya,LBY,1999,5275921.0
Libya,LBY,2000,5357893.0
Libya,LBY,2001,5443249.0
Libya,LBY,2002,5531097.0
Libya,LBY,2003,5620545.0
Libya,LBY,2004,5710163.0
Libya,LBY,2005,5798615.0
Libya,LBY,2006,5886874.0
Libya,LBY,2007,5974786.0
Libya,LBY,2008,6058740.0
Libya,LBY,2009,6133987.0
Libya,LBY,2010,6197667.0
Libya,LBY,2011,6247438.0
Libya,LBY,2012,6285751.0
Libya,LBY,2013,6320350.0
Libya,LBY,2014,6362039.0
Libya,LBY,2015,6418315.0
Libya,LBY,2016,6492160.0
Libya,LBY,2017,6580723.0
Libya,LBY,2018,6678565.0
Libya,LBY,2019,6777453.0
Libya,LBY,2020,6871287.0
Libya,LBY,2021,6958538.0
Libya,LBY,2022,7040749.0
