Year,Death Numbers
1990,5474
1991,5739
1992,5970
1993,6068
1994,6051
1995,6078
1996,6077
1997,6127
1998,6311
1999,6322
2000,6238
2001,6164
2002,6196
2003,6212
2004,6338
2005,6541
2006,6750
2007,6880
2008,6856
2009,6865
2010,6895
2011,6877
2012,6913
2013,7025
2014,7234
2015,7433
2016,7502
2017,7610
2018,7892
2019,8223
