cca3,Year,Death Numbers,population,Death Rate
DOM,1990,37509,7133491.0,0.5258154808073635
DOM,1991,37511,7270413.0,0.5159404286936657
DOM,1992,37278,7408339.0,0.5031897163453238
DOM,1993,38004,7546467.0,0.5035998964813602
DOM,1994,38141,7683707.0,0.4963880064661497
DOM,1995,38980,7819239.0,0.4985139858239402
DOM,1996,40262,7952766.0,0.5062641098707041
DOM,1997,41715,8084407.0,0.5159933189904962
DOM,1998,43035,8214427.0,0.5238953368262935
DOM,1999,43599,8343288.0,0.5225637662274154
DOM,2000,44065,8471317.0,0.5201670531276306
DOM,2001,44783,8598599.0,0.5208174029280817
DOM,2002,45472,8724974.0,0.5211706074998046
DOM,2003,47796,8850317.0,0.5400484525017578
DOM,2004,51619,8974444.0,0.5751776934593386
DOM,2005,52845,9097262.0,0.580889063104921
DOM,2006,53463,9218681.0,0.5799419678368304
DOM,2007,53852,9338856.0,0.5766445054940349
DOM,2008,53848,9458079.0,0.569333370973112
DOM,2009,54906,9576736.0,0.5733268620958122
DOM,2010,55984,9695117.0,0.5774453263431478
DOM,2011,57417,9813219.0,0.5850985288313652
DOM,2012,60573,9930916.0,0.6099437353009531
DOM,2013,64149,1.0048226E7,0.638411198155774
DOM,2014,66457,1.0165182E7,0.6537708818199222
DOM,2015,68824,1.0281675E7,0.6693850953273665
DOM,2016,69775,1.0397738E7,0.6710594169616507
DOM,2017,69483,1.0513111E7,0.6609175913770909
DOM,2018,69323,1.0627147E7,0.6523199500298622
DOM,2019,69497,1.0738957E7,0.6471485079975644
