cca3,Year,Death Numbers,population,Death Rate
CAF,1990,42365,2806740.0,1.5094023671590528
CAF,1991,44580,2878507.0,1.5487195271715513
CAF,1992,46711,2959236.0,1.5784817432607605
CAF,1993,49657,3046148.0,1.6301571689885064
CAF,1994,52105,3135017.0,1.6620324546884435
CAF,1995,54245,3222662.0,1.683235784578091
CAF,1996,56982,3308235.0,1.7224290293766917
CAF,1997,58828,3392432.0,1.7340951859904634
CAF,1998,60616,3475485.0,1.7441019023244237
CAF,1999,62626,3558019.0,1.7601367502534417
CAF,2000,63299,3640421.0,1.738782410056419
CAF,2001,64771,3722016.0,1.7402128308959444
CAF,2002,65658,3802129.0,1.7268746010458877
CAF,2003,66214,3881185.0,1.7060253505050649
CAF,2004,66933,3959883.0,1.6902772127358308
CAF,2005,67282,4038380.0,1.6660641148183182
CAF,2006,68768,4118075.0,1.6699064490083353
CAF,2007,68910,4198004.0,1.6414943863798128
CAF,2008,67742,4273368.0,1.585213349283282
CAF,2009,67936,4337623.0,1.566203425240045
CAF,2010,68877,4386765.0,1.5701091806832597
CAF,2011,68805,4418639.0,1.5571536846526723
CAF,2012,67951,4436411.0,1.5316660246311715
CAF,2013,72429,4447945.0,1.628369955114103
CAF,2014,73222,4464171.0,1.6402149469632772
CAF,2015,66997,4493171.0,1.4910850265881268
CAF,2016,66195,4537683.0,1.458784141598256
CAF,2017,67610,4596023.0,1.4710544311897482
CAF,2018,64975,4666375.0,1.3924084540998098
CAF,2019,63977,4745179.0,1.3482526159708623
