Entity,cca3,Year,population
Cayman Islands,CYM,1990,25307.0
Cayman Islands,CYM,1991,26540.0
Cayman Islands,CYM,1992,27784.0
Cayman Islands,CYM,1993,29068.0
Cayman Islands,CYM,1994,30521.0
Cayman Islands,CYM,1995,32161.0
Cayman Islands,CYM,1996,34065.0
Cayman Islands,CYM,1997,36155.0
Cayman Islands,CYM,1998,38330.0
Cayman Islands,CYM,1999,40423.0
Cayman Islands,CYM,2000,42305.0
Cayman Islands,CYM,2001,43934.0
Cayman Islands,CYM,2002,45347.0
Cayman Islands,CYM,2003,46624.0
Cayman Islands,CYM,2004,47899.0
Cayman Islands,CYM,2005,49261.0
Cayman Islands,CYM,2006,50729.0
Cayman Islands,CYM,2007,52280.0
Cayman Islands,CYM,2008,53835.0
Cayman Islands,CYM,2009,55321.0
Cayman Islands,CYM,2010,56672.0
Cayman Islands,CYM,2011,57877.0
Cayman Islands,CYM,2012,58963.0
Cayman Islands,CYM,2013,59933.0
Cayman Islands,CYM,2014,60848.0
Cayman Islands,CYM,2015,61721.0
Cayman Islands,CYM,2016,62564.0
Cayman Islands,CYM,2017,63382.0
Cayman Islands,CYM,2018,64172.0
Cayman Islands,CYM,2019,64947.0
Cayman Islands,CYM,2020,65720.0
Cayman Islands,CYM,2021,66498.0
Cayman Islands,CYM,2022,67280.0
