Entity,cca3,Year,population
Sweden,SWE,1990,8567375.0
Sweden,SWE,1991,8625140.0
Sweden,SWE,1992,8686735.0
Sweden,SWE,1993,8746770.0
Sweden,SWE,1994,8798235.0
Sweden,SWE,1995,8836421.0
Sweden,SWE,1996,8859180.0
Sweden,SWE,1997,8868857.0
Sweden,SWE,1998,8870854.0
Sweden,SWE,1999,8873105.0
Sweden,SWE,2000,8881642.0
Sweden,SWE,2001,8897802.0
Sweden,SWE,2002,8920703.0
Sweden,SWE,2003,8951439.0
Sweden,SWE,2004,8990653.0
Sweden,SWE,2005,9038627.0
Sweden,SWE,2006,9096170.0
Sweden,SWE,2007,9162941.0
Sweden,SWE,2008,9236433.0
Sweden,SWE,2009,9313085.0
Sweden,SWE,2010,9390157.0
Sweden,SWE,2011,9466705.0
Sweden,SWE,2012,9542817.0
Sweden,SWE,2013,9618016.0
Sweden,SWE,2014,9692137.0
Sweden,SWE,2015,9764949.0
Sweden,SWE,2016,9836003.0
Sweden,SWE,2017,9904895.0
Sweden,SWE,2018,9971630.0
Sweden,SWE,2019,1.0036391E7
Sweden,SWE,2020,1.009927E7
Sweden,SWE,2021,1.0160159E7
Sweden,SWE,2022,1.0218972E7
