Entity,cca3,Year,population
Dominica,DMA,1990,70422.0
Dominica,DMA,1991,70377.0
Dominica,DMA,1992,70546.0
Dominica,DMA,1993,70818.0
Dominica,DMA,1994,71044.0
Dominica,DMA,1995,71105.0
Dominica,DMA,1996,70933.0
Dominica,DMA,1997,70592.0
Dominica,DMA,1998,70183.0
Dominica,DMA,1999,69828.0
Dominica,DMA,2000,69650.0
Dominica,DMA,2001,69671.0
Dominica,DMA,2002,69840.0
Dominica,DMA,2003,70102.0
Dominica,DMA,2004,70387.0
Dominica,DMA,2005,70580.0
Dominica,DMA,2006,70718.0
Dominica,DMA,2007,70797.0
Dominica,DMA,2008,70829.0
Dominica,DMA,2009,70848.0
Dominica,DMA,2010,70877.0
Dominica,DMA,2011,70912.0
Dominica,DMA,2012,70954.0
Dominica,DMA,2013,71019.0
Dominica,DMA,2014,71091.0
Dominica,DMA,2015,71175.0
Dominica,DMA,2016,71307.0
Dominica,DMA,2017,71460.0
Dominica,DMA,2018,71626.0
Dominica,DMA,2019,71808.0
Dominica,DMA,2020,71991.0
Dominica,DMA,2021,72172.0
Dominica,DMA,2022,72337.0
