Year,Death Numbers
1990,278
1991,287
1992,290
1993,293
1994,282
1995,287
1996,292
1997,303
1998,311
1999,315
2000,327
2001,327
2002,334
2003,339
2004,343
2005,348
2006,353
2007,355
2008,357
2009,359
2010,362
2011,365
2012,366
2013,371
2014,374
2015,380
2016,385
2017,393
2018,401
2019,408
