cca3,Year,Death Numbers,population,Death Rate
FJI,1990,4325,728575.0,0.5936245410561712
FJI,1991,4416,735398.0,0.6004911626085466
FJI,1992,4485,744470.0,0.6024420057221916
FJI,1993,4630,754962.0,0.6132758999790717
FJI,1994,4715,765607.0,0.6158512134815904
FJI,1995,4826,775428.0,0.622365970792904
FJI,1996,4964,784389.0,0.6328492622920515
FJI,1997,5073,792736.0,0.6399356153877206
FJI,1998,4996,800148.0,0.6243844888695591
FJI,1999,5310,806302.0,0.658562176454976
FJI,2000,5518,811011.0,0.6803853461913587
FJI,2001,5426,813923.0,0.6666478278657809
FJI,2002,5403,815257.0,0.6627357998766032
FJI,2003,5565,816078.0,0.6819201105776653
FJI,2004,5470,817864.0,0.6688153531638512
FJI,2005,5617,821606.0,0.6836610248708018
FJI,2006,5783,827869.0,0.6985404695670451
FJI,2007,5976,836185.0,0.7146743842570723
FJI,2008,6127,845356.0,0.7247834048613838
FJI,2009,6090,853636.0,0.7134188342572244
FJI,2010,6195,859816.0,0.7205029913376815
FJI,2011,6316,863451.0,0.7314833152083905
FJI,2012,6443,865065.0,0.7447995237352106
FJI,2013,6526,865602.0,0.753926169301827
FJI,2014,6641,866447.0,0.7664634997870614
FJI,2015,6758,868632.0,0.7780049549176176
FJI,2016,6908,872406.0,0.7918331602487833
FJI,2017,6968,877460.0,0.7941102728329495
FJI,2018,7066,883490.0,0.7997826800529717
FJI,2019,7158,889955.0,0.8043103302975992
