cca3,Year,Death Numbers,population,Death Rate
BEL,1990,99749,1.0006545E7,0.996837569810559
BEL,1991,99087,1.003945E7,0.9869763781880481
BEL,1992,99610,1.0078098E7,0.9883809425151453
BEL,1993,100407,1.0118684E7,0.9922930689405856
BEL,1994,99953,1.0155909E7,0.984185659796676
BEL,1995,100248,1.0186304E7,0.9841449852664911
BEL,1996,99948,1.0208265E7,0.9790890028814886
BEL,1997,99616,1.0223785E7,0.9743553879507443
BEL,1998,99694,1.0237298E7,0.9738311808447894
BEL,1999,99731,1.0255161E7,0.9724957024077925
BEL,2000,99652,1.0282046E7,0.969184537785573
BEL,2001,98959,1.0319026E7,0.9589955486108864
BEL,2002,99649,1.0364879E7,0.9614101621446811
BEL,2003,99373,1.0419029E7,0.9537645014712983
BEL,2004,97386,1.0480118E7,0.9292452623147947
BEL,2005,97319,1.0546885E7,0.9227274214140004
BEL,2006,96192,1.0619484E7,0.905806722812521
BEL,2007,96783,1.0697576E7,0.9047189755884885
BEL,2008,97698,1.0778764E7,0.9063933489962299
BEL,2009,98415,1.0859934E7,0.9062209770335622
BEL,2010,98892,1.0938735E7,0.9040533480333879
BEL,2011,99727,1.101386E7,0.9054682009758613
BEL,2012,101587,1.1085355E7,0.916407277890514
BEL,2013,102116,1.1154008E7,0.9155094742625252
BEL,2014,100853,1.1221225E7,0.8987699649548067
BEL,2015,103033,1.1287931E7,0.9127713484428636
BEL,2016,102831,1.1354407E7,0.9056483531020157
BEL,2017,104282,1.1419752E7,0.9131721949828684
BEL,2018,106064,1.148218E7,0.9237270274460077
BEL,2019,107942,1.1539326E7,0.9354272511236791
