Entity,cca3,Year,population
Ireland,IRL,1990,3510881.0
Ireland,IRL,1991,3517704.0
Ireland,IRL,1992,3529847.0
Ireland,IRL,1993,3546929.0
Ireland,IRL,1994,3567918.0
Ireland,IRL,1995,3592180.0
Ireland,IRL,1996,3619633.0
Ireland,IRL,1997,3651096.0
Ireland,IRL,1998,3687821.0
Ireland,IRL,1999,3731472.0
Ireland,IRL,2000,3783095.0
Ireland,IRL,2001,3842253.0
Ireland,IRL,2002,3907995.0
Ireland,IRL,2003,3980077.0
Ireland,IRL,2004,4058131.0
Ireland,IRL,2005,4141218.0
Ireland,IRL,2006,4230619.0
Ireland,IRL,2007,4324649.0
Ireland,IRL,2008,4415871.0
Ireland,IRL,2009,4494572.0
Ireland,IRL,2010,4554330.0
Ireland,IRL,2011,4591115.0
Ireland,IRL,2012,4608199.0
Ireland,IRL,2013,4615426.0
Ireland,IRL,2014,4626852.0
Ireland,IRL,2015,4652420.0
Ireland,IRL,2016,4695790.0
Ireland,IRL,2017,4753281.0
Ireland,IRL,2018,4818694.0
Ireland,IRL,2019,4882498.0
Ireland,IRL,2020,4937796.0
Ireland,IRL,2021,4982904.0
Ireland,IRL,2022,5020203.0
