Year,Death Numbers
1990,338552
1991,338537
1992,337038
1993,343011
1994,348262
1995,354236
1996,360572
1997,364562
1998,373027
1999,381989
2000,397158
2001,410136
2002,422272
2003,427683
2004,434233
2005,452251
2006,469227
2007,472316
2008,488506
2009,503390
2010,508457
2011,522508
2012,537136
2013,560378
2014,559540
2015,579636
2016,589762
2017,599787
2018,602388
2019,609754
