Entity,cca3,Year,population
Namibia,NAM,1990,1432899.0
Namibia,NAM,1991,1476399.0
Namibia,NAM,1992,1516951.0
Namibia,NAM,1993,1555098.0
Namibia,NAM,1994,1591826.0
Namibia,NAM,1995,1627866.0
Namibia,NAM,1996,1663378.0
Namibia,NAM,1997,1698029.0
Namibia,NAM,1998,1731635.0
Namibia,NAM,1999,1763861.0
Namibia,NAM,2000,1794583.0
Namibia,NAM,2001,1823667.0
Namibia,NAM,2002,1851519.0
Namibia,NAM,2003,1879113.0
Namibia,NAM,2004,1907737.0
Namibia,NAM,2005,1938316.0
Namibia,NAM,2006,1971318.0
Namibia,NAM,2007,2006516.0
Namibia,NAM,2008,2043382.0
Namibia,NAM,2009,2081039.0
Namibia,NAM,2010,2118877.0
Namibia,NAM,2011,2156698.0
Namibia,NAM,2012,2194777.0
Namibia,NAM,2013,2233506.0
Namibia,NAM,2014,2273426.0
Namibia,NAM,2015,2314901.0
Namibia,NAM,2016,2358044.0
Namibia,NAM,2017,2402623.0
Namibia,NAM,2018,2448300.0
Namibia,NAM,2019,2494524.0
Namibia,NAM,2020,2540916.0
Namibia,NAM,2021,2587344.0
Namibia,NAM,2022,2633874.0
