cca3,Year,Death Numbers,population,Death Rate
UGA,1990,267654,1.7354395E7,1.5422836693529218
UGA,1991,279975,1.7953534E7,1.559442280277521
UGA,1992,286914,1.8561668E7,1.5457339286533949
UGA,1993,295908,1.9175986E7,1.5431175220924753
UGA,1994,302235,1.9793541E7,1.526937499460051
UGA,1995,309000,2.0413157E7,1.5137296009627517
UGA,1996,316744,2.1032817E7,1.5059513901537773
UGA,1997,320962,2.1655392E7,1.4821343340263708
UGA,1998,325733,2.2290787E7,1.4612898144870343
UGA,1999,328258,2.2952406E7,1.4301681488206508
UGA,2000,330821,2.3650159E7,1.3988108917153579
UGA,2001,331896,2.4388974E7,1.3608444537273277
UGA,2002,330389,2.5167261E7,1.3127729712025475
UGA,2003,326346,2.5980547E7,1.2561167399593243
UGA,2004,327057,2.68213E7,1.2193927960240556
UGA,2005,314904,2.768459E7,1.1374703399978112
UGA,2006,300988,2.8571475E7,1.0534562881335319
UGA,2007,293664,2.9486335E7,0.9959325226414202
UGA,2008,284767,3.0431734E7,0.9357567334151908
UGA,2009,275794,3.1411096E7,0.8780145716660125
UGA,2010,271923,3.2428164E7,0.8385396101980982
UGA,2011,262206,3.3476771E7,0.7832475838246167
UGA,2012,250532,3.45587E7,0.7249462508717053
UGA,2013,243964,3.5694519E7,0.6834774829155144
UGA,2014,239364,3.691153E7,0.6484802987034133
UGA,2015,235333,3.8225447E7,0.6156448608697761
UGA,2016,242706,3.9649173E7,0.6121338268518236
UGA,2017,233420,4.1166588E7,0.5670132292722438
UGA,2018,225745,4.2729032E7,0.5283176085056175
UGA,2019,222706,4.4269587E7,0.5030677155402421
