cca3,Year,Death Numbers,population,Death Rate
ATG,1990,413,62533.0,0.6604512817232501
ATG,1991,422,63363.0,0.6660038192636081
ATG,1992,428,64459.0,0.6639879613397663
ATG,1993,456,65777.0,0.6932514404731137
ATG,1994,461,67201.0,0.6860016964033273
ATG,1995,465,68672.0,0.6771318732525629
ATG,1996,440,70176.0,0.6269949840401277
ATG,1997,464,71707.0,0.6470776911598588
ATG,1998,433,73219.0,0.5913765552657096
ATG,1999,438,74674.0,0.586549535313496
ATG,2000,439,76007.0,0.5775783809385978
ATG,2001,438,77212.0,0.5672693363725846
ATG,2002,438,78298.0,0.5594012618457688
ATG,2003,437,79311.0,0.5509954482984706
ATG,2004,438,80347.0,0.545135474877718
ATG,2005,441,81462.0,0.5413567061942992
ATG,2006,449,82715.0,0.5428277821435048
ATG,2007,501,84029.0,0.5962227326280213
ATG,2008,502,85394.0,0.5878633159238353
ATG,2009,477,86743.0,0.5499002801378785
ATG,2010,482,88030.0,0.547540611155288
ATG,2011,492,89250.0,0.5512605042016807
ATG,2012,499,90407.0,0.5519484110743638
ATG,2013,505,91510.0,0.55185225658398
ATG,2014,522,92562.0,0.5639463278667272
ATG,2015,538,93571.0,0.5749644654861015
ATG,2016,547,94520.0,0.5787134997884046
ATG,2017,558,95425.0,0.584752423369138
ATG,2018,568,96282.0,0.5899337363162377
ATG,2019,578,97115.0,0.5951706739432632
