cca3,Year,Death Numbers,population,Death Rate
AZE,1990,56504,7242758.0,0.7801448011931367
AZE,1991,58749,7357945.0,0.7984430435400102
AZE,1992,65131,7471924.0,0.8716764249743439
AZE,1993,66547,7581754.0,0.8777256555673001
AZE,1994,68671,7683704.0,0.8937226108658013
AZE,1995,64876,7775418.0,0.8343731488133499
AZE,1996,63092,7855558.0,0.8031510937860812
AZE,1997,61807,7925668.0,0.7798333213049046
AZE,1998,61487,7989903.0,0.769558779374418
AZE,1999,61530,8054126.0,0.7639562629141884
AZE,2000,61462,8122743.0,0.7566655746710194
AZE,2001,61223,8197295.0,0.7468683266858153
AZE,2002,62251,8277065.0,0.752090263879769
AZE,2003,64348,8361433.0,0.7695810036389695
AZE,2004,65778,8448938.0,0.7785357165598801
AZE,2005,67446,8538610.0,0.7898943739086337
AZE,2006,68128,8630153.0,0.789418217730323
AZE,2007,68008,8724237.0,0.7795294877936031
AZE,2008,69042,8821869.0,0.7826232740477103
AZE,2009,69916,8924383.0,0.7834267086027124
AZE,2010,70826,9032465.0,0.7841270350895354
AZE,2011,71945,9146277.0,0.7866042106531433
AZE,2012,72704,9264684.0,0.784743440790857
AZE,2013,73411,9385467.0,0.782177381264033
AZE,2014,74524,9505616.0,0.7839996902883516
AZE,2015,74767,9622741.0,0.776982358768671
AZE,2016,75950,9736041.0,0.7800912095583822
AZE,2017,76848,9845316.0,0.7805539202601521
AZE,2018,75603,9949537.0,0.7598645042477856
AZE,2019,75923,1.0047719E7,0.755624236704868
