cca3,Year,Death Numbers,population,Death Rate
BGR,1990,111409,8841466.0,1.260073838433581
BGR,1991,111578,8767000.0,1.2727044599064674
BGR,1992,115090,8676379.0,1.3264750191295238
BGR,1993,119588,8576042.0,1.3944427977381642
BGR,1994,124521,8474822.0,1.469305196026536
BGR,1995,126972,8379305.0,1.5153046702560653
BGR,1996,129647,8291969.0,1.5635248998157134
BGR,1997,133839,8211804.0,1.6298367569415928
BGR,1998,130472,8137669.0,1.6033092523178318
BGR,1999,126442,8067005.0,1.5673970699162825
BGR,2000,127086,7997951.0,1.5889819780091174
BGR,2001,125850,7930700.0,1.5868712723971403
BGR,2002,125110,7866242.0,1.590467214204699
BGR,2003,124347,7804306.0,1.593312717363978
BGR,2004,124457,7744630.0,1.6070102767982462
BGR,2005,126511,7686964.0,1.6457862948232878
BGR,2006,127994,7631020.0,1.6772856053319216
BGR,2007,126690,7576675.0,1.6721055080229783
BGR,2008,124916,7524084.0,1.6602153830286852
BGR,2009,123698,7473509.0,1.655152887351845
BGR,2010,123746,7425011.0,1.6666103255604605
BGR,2011,123157,7378652.0,1.6690989085811336
BGR,2012,121486,7334007.0,1.6564751029007743
BGR,2013,119568,7290092.0,1.6401439103923516
BGR,2014,122981,7245648.0,1.6973085085005508
BGR,2015,122749,7199739.0,1.7049090251743848
BGR,2016,122605,7151948.0,1.7142881911333805
BGR,2017,122615,7102452.0,1.7263756235170613
BGR,2018,124609,7051610.0,1.7670999956038407
BGR,2019,124815,7000117.0,1.7830416263042461
