Year,Death Numbers
1990,58600
1991,58849
1992,58485
1993,58324
1994,58490
1995,60877
1996,60458
1997,60377
1998,60144
1999,59963
2000,59943
2001,59168
2002,59350
2003,59559
2004,58626
2005,58525
2006,58409
2007,58536
2008,58636
2009,59149
2010,59192
2011,59278
2012,60395
2013,61115
2014,61515
2015,62646
2016,62824
2017,63509
2018,64624
2019,65841
