Entity,cca3,Year,population
El Salvador,SLV,1990,5270074.0
El Salvador,SLV,1991,5342190.0
El Salvador,SLV,1992,5416327.0
El Salvador,SLV,1993,5490478.0
El Salvador,SLV,1994,5561916.0
El Salvador,SLV,1995,5628602.0
El Salvador,SLV,1996,5689943.0
El Salvador,SLV,1997,5746288.0
El Salvador,SLV,1998,5797764.0
El Salvador,SLV,1999,5844834.0
El Salvador,SLV,2000,5887930.0
El Salvador,SLV,2001,5927001.0
El Salvador,SLV,2002,5962139.0
El Salvador,SLV,2003,5994075.0
El Salvador,SLV,2004,6023801.0
El Salvador,SLV,2005,6052124.0
El Salvador,SLV,2006,6079395.0
El Salvador,SLV,2007,6105810.0
El Salvador,SLV,2008,6131767.0
El Salvador,SLV,2009,6157678.0
El Salvador,SLV,2010,6183877.0
El Salvador,SLV,2011,6210567.0
El Salvador,SLV,2012,6237922.0
El Salvador,SLV,2013,6266076.0
El Salvador,SLV,2014,6295124.0
El Salvador,SLV,2015,6325121.0
El Salvador,SLV,2016,6356137.0
El Salvador,SLV,2017,6388124.0
El Salvador,SLV,2018,6420740.0
El Salvador,SLV,2019,6453550.0
El Salvador,SLV,2020,6486201.0
El Salvador,SLV,2021,6518500.0
El Salvador,SLV,2022,6550396.0
