Entity,cca3,Year,population
Sao Tome and Principe,STP,1990,119211.0
Sao Tome and Principe,STP,1991,121949.0
Sao Tome and Principe,STP,1992,124574.0
Sao Tome and Principe,STP,1993,127066.0
Sao Tome and Principe,STP,1994,129425.0
Sao Tome and Principe,STP,1995,131679.0
Sao Tome and Principe,STP,1996,133799.0
Sao Tome and Principe,STP,1997,135831.0
Sao Tome and Principe,STP,1998,137855.0
Sao Tome and Principe,STP,1999,139964.0
Sao Tome and Principe,STP,2000,142264.0
Sao Tome and Principe,STP,2001,144760.0
Sao Tome and Principe,STP,2002,147450.0
Sao Tome and Principe,STP,2003,150405.0
Sao Tome and Principe,STP,2004,153736.0
Sao Tome and Principe,STP,2005,157472.0
Sao Tome and Principe,STP,2006,161676.0
Sao Tome and Principe,STP,2007,166297.0
Sao Tome and Principe,STP,2008,171122.0
Sao Tome and Principe,STP,2009,175877.0
Sao Tome and Principe,STP,2010,180372.0
Sao Tome and Principe,STP,2011,184521.0
Sao Tome and Principe,STP,2012,188394.0
Sao Tome and Principe,STP,2013,192076.0
Sao Tome and Principe,STP,2014,195727.0
Sao Tome and Principe,STP,2015,199439.0
Sao Tome and Principe,STP,2016,203221.0
Sao Tome and Principe,STP,2017,207086.0
Sao Tome and Principe,STP,2018,211032.0
Sao Tome and Principe,STP,2019,215048.0
Sao Tome and Principe,STP,2020,219161.0
Sao Tome and Principe,STP,2021,223364.0
Sao Tome and Principe,STP,2022,227679.0
