Entity,cca3,Year,population
Andorra,AND,1990,54508.0
Andorra,AND,1991,56666.0
Andorra,AND,1992,58882.0
Andorra,AND,1993,60974.0
Andorra,AND,1994,62676.0
Andorra,AND,1995,63860.0
Andorra,AND,1996,64363.0
Andorra,AND,1997,64318.0
Andorra,AND,1998,64140.0
Andorra,AND,1999,64367.0
Andorra,AND,2000,65390.0
Andorra,AND,2001,67344.0
Andorra,AND,2002,70048.0
Andorra,AND,2003,73180.0
Andorra,AND,2004,76250.0
Andorra,AND,2005,78871.0
Andorra,AND,2006,80995.0
Andorra,AND,2007,82682.0
Andorra,AND,2008,83860.0
Andorra,AND,2009,84461.0
Andorra,AND,2010,84454.0
Andorra,AND,2011,83748.0
Andorra,AND,2012,82427.0
Andorra,AND,2013,80770.0
Andorra,AND,2014,79213.0
Andorra,AND,2015,77993.0
Andorra,AND,2016,77295.0
Andorra,AND,2017,76997.0
Andorra,AND,2018,77008.0
Andorra,AND,2019,77146.0
Andorra,AND,2020,77265.0
Andorra,AND,2021,77354.0
Andorra,AND,2022,77460.0
