Year,Death Numbers
1990,538
1991,542
1992,547
1993,559
1994,572
1995,571
1996,578
1997,583
1998,580
1999,579
2000,577
2001,583
2002,604
2003,624
2004,632
2005,641
2006,645
2007,650
2008,658
2009,664
2010,661
2011,660
2012,677
2013,690
2014,699
2015,719
2016,739
2017,756
2018,770
2019,784
