cca3,Year,Death Numbers,population,Death Rate
ROU,1990,244613,2.3489156E7,1.0413869276529135
ROU,1991,246268,2.3456646E7,1.049885819140554
ROU,1992,258766,2.3375828E7,1.106981108861684
ROU,1993,261906,2.3256959E7,1.1261403522274773
ROU,1994,266711,2.3115814E7,1.1538031929137342
ROU,1995,277419,2.2964747E7,1.2080211464990231
ROU,1996,289076,2.2805706E7,1.2675599694216877
ROU,1997,288495,2.26376E7,1.2744062974873662
ROU,1998,277069,2.2466291E7,1.2332654286370635
ROU,1999,263698,2.2298122E7,1.1826018352576957
ROU,2000,257660,2.2137423E7,1.163911445338511
ROU,2001,263915,2.1989354E7,1.2001944213549884
ROU,2002,270025,2.1853278E7,1.2356269846564896
ROU,2003,268867,2.1720403E7,1.237854564668989
ROU,2004,261509,2.157789E7,1.2119303601974056
ROU,2005,262707,2.1417287E7,1.226611942026084
ROU,2006,258577,2.1234312E7,1.2177319425277353
ROU,2007,254285,2.1034196E7,1.2089123824842176
ROU,2008,257925,2.0829521E7,1.2382665928803644
ROU,2009,261420,2.0637995E7,1.2666928158476636
ROU,2010,262404,2.047186E7,1.2817789883283688
ROU,2011,252290,2.0336718E7,1.2405639887419395
ROU,2012,256058,2.0227467E7,1.2658925608431346
ROU,2013,248694,2.013278E7,1.2352690487851157
ROU,2014,257997,2.0035928E7,1.2876718263311786
ROU,2015,258800,1.9925182E7,1.2988589012637375
ROU,2016,260328,1.979628E7,1.3150349459595438
ROU,2017,262884,1.9653966E7,1.3375620981536245
ROU,2018,265219,1.950611E7,1.3596714055237051
ROU,2019,267935,1.9364558E7,1.3836360220563775
