cca3,Year,Death Numbers,population,Death Rate
TUN,1990,37795,8242509.0,0.45853756422953257
TUN,1991,39270,8427851.0,0.46595508155044507
TUN,1992,40162,8613855.0,0.46624885141437833
TUN,1993,41100,8795934.0,0.46726135052855106
TUN,1994,41335,8967916.0,0.4609209096070927
TUN,1995,43065,9125400.0,0.47192451837727667
TUN,1996,43517,9267335.0,0.469574046907768
TUN,1997,44332,9395119.0,0.4718620381498095
TUN,1998,45139,9509862.0,0.4746546269546288
TUN,1999,45812,9613587.0,0.4765338889636095
TUN,2000,46515,9708347.0,0.47912378904462316
TUN,2001,47229,9793915.0,0.4822279956483184
TUN,2002,48000,9871261.0,0.48626006343059924
TUN,2003,48770,9945282.0,0.4903832792272758
TUN,2004,49425,1.0022278E7,0.493151357405971
TUN,2005,50244,1.0106778E7,0.49713172684707235
TUN,2006,51091,1.0201211E7,0.5008326952554947
TUN,2007,52014,1.0304729E7,0.504758543383334
TUN,2008,52978,1.0414425E7,0.508698271868106
TUN,2009,54030,1.0525691E7,0.5133154678395936
TUN,2010,55248,1.0635245E7,0.5194802752545898
TUN,2011,56203,1.0741872E7,0.523214203259916
TUN,2012,57199,1.0846993E7,0.5273258681000348
TUN,2013,58486,1.0952949E7,0.5339749139706575
TUN,2014,59717,1.1063195E7,0.5397807776144233
TUN,2015,61052,1.1179951E7,0.5460846831976276
TUN,2016,62328,1.1303942E7,0.5513828715681662
TUN,2017,63580,1.1433438E7,0.5560882037406422
TUN,2018,64744,1.1565203E7,0.5598172379680668
TUN,2019,65797,1.1694721E7,0.5626213742080722
