Year,Death Numbers
1990,74009
1991,72217
1992,71247
1993,72556
1994,73483
1995,75835
1996,77292
1997,76872
1998,77782
1999,78831
2000,78138
2001,80102
2002,80385
2003,82559
2004,84164
2005,84356
2006,84725
2007,86179
2008,86332
2009,90012
2010,93514
2011,93667
2012,95157
2013,97213
2014,98600
2015,100784
2016,101260
2017,105175
2018,108235
2019,111199
