Year,Death Numbers
1990,37364
1991,39302
1992,39276
1993,43269
1994,44651
1995,43681
1996,41120
1997,39251
1998,39275
1999,38418
2000,37857
2001,39739
2002,39491
2003,40047
2004,40342
2005,42878
2006,44208
2007,45530
2008,44154
2009,40725
2010,41025
2011,40479
2012,40209
2013,40701
2014,39601
2015,40291
2016,40108
2017,38093
2018,38242
2019,38058
