cca3,Year,Death Numbers,population,Death Rate
MOZ,1990,187135,1.2987292E7,1.440908543520851
MOZ,1991,185435,1.3328029E7,1.3913160002878144
MOZ,1992,185203,1.3805999E7,1.3414675750737053
MOZ,1993,189472,1.437095E7,1.318437542403251
MOZ,1994,197086,1.494805E7,1.3184729780807531
MOZ,1995,205058,1.5483277E7,1.3243837205780147
MOZ,1996,209664,1.5960445E7,1.3136475831344303
MOZ,1997,214201,1.6397175E7,1.3063286816174127
MOZ,1998,219200,1.6813946E7,1.3036796954147467
MOZ,1999,225031,1.7244176E7,1.304968123730586
MOZ,2000,230359,1.7711925E7,1.3005870338768937
MOZ,2001,233207,1.8221884E7,1.2798182668707583
MOZ,2002,237191,1.8764147E7,1.2640649212564792
MOZ,2003,240809,1.9331097E7,1.245707887141635
MOZ,2004,244354,1.9910549E7,1.2272589771381994
MOZ,2005,247978,2.0493927E7,1.2100072377538966
MOZ,2006,256731,2.1080108E7,1.2178827546803839
MOZ,2007,255715,2.1673319E7,1.1798608233468995
MOZ,2008,254266,2.2276596E7,1.1414041894012892
MOZ,2009,257911,2.2894718E7,1.1265087431957013
MOZ,2010,261432,2.3531567E7,1.1109842366213862
MOZ,2011,262443,2.41875E7,1.0850356589147288
MOZ,2012,267850,2.4862673E7,1.0773177928213913
MOZ,2013,267591,2.5560752E7,1.0468823452455545
MOZ,2014,261736,2.6286192E7,0.9957166865402186
MOZ,2015,256004,2.7042001E7,0.9466902985470639
MOZ,2016,251170,2.782993E7,0.9025175413664352
MOZ,2017,247377,2.8649007E7,0.8634749539486657
MOZ,2018,246092,2.9496009E7,0.8343230435005631
MOZ,2019,248810,3.0366043E7,0.8193691881421626
