Entity,cca3,Year,population
Panama,PAN,1990,2470946.0
Panama,PAN,1991,2523115.0
Panama,PAN,1992,2575949.0
Panama,PAN,1993,2629584.0
Panama,PAN,1994,2684117.0
Panama,PAN,1995,2739667.0
Panama,PAN,1996,2796291.0
Panama,PAN,1997,2853907.0
Panama,PAN,1998,2912318.0
Panama,PAN,1999,2971197.0
Panama,PAN,2000,3030333.0
Panama,PAN,2001,3089641.0
Panama,PAN,2002,3149195.0
Panama,PAN,2003,3209056.0
Panama,PAN,2004,3269356.0
Panama,PAN,2005,3330222.0
Panama,PAN,2006,3391673.0
Panama,PAN,2007,3453671.0
Panama,PAN,2008,3516204.0
Panama,PAN,2009,3579215.0
Panama,PAN,2010,3642691.0
Panama,PAN,2011,3706479.0
Panama,PAN,2012,3770635.0
Panama,PAN,2013,3835447.0
Panama,PAN,2014,3901311.0
Panama,PAN,2015,3968490.0
Panama,PAN,2016,4037073.0
Panama,PAN,2017,4106764.0
Panama,PAN,2018,4176868.0
Panama,PAN,2019,4246440.0
Panama,PAN,2020,4314768.0
Panama,PAN,2021,4381583.0
Panama,PAN,2022,4446957.0
